Episode_ID,Seed,現在のターン,Lv0_狙い(宣言),Lv0_近い方を狙ったか,Lv1_狙い(宣言),Lv1_近い方を狙ったか,Lv1_協調判定(被り回避),Lv1_意図推定,Lv1_推定理由,Lv1_決定行動,Lv1_行動理由,Lv0_決定行動,Lv0_行動理由,Lv1_X,Lv1_Y,Lv0_X,Lv0_Y,PreyA_X,PreyA_Y,PreyB_X,PreyB_Y,Lv0-A(Manhattan),Lv0-A(Torus),Lv0-B(Manhattan),Lv0-B(Torus),Lv1-A(Manhattan),Lv1-A(Torus),Lv1-B(Manhattan),Lv1-B(Torus)
7,215009,71,獲物A,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の位置(16, 0)から獲物Aの位置(17, 5)に進むためには、まず右に移動する必要があるため",上,獲物Aが現在自分の近くにいるため、上に移動することで更に獲物Aに近づくことができ、捕獲のチャンスを高めるため。,右,獲物Aが現在の自己座標から右に1マスの位置にいるため、次ターンで捕獲しやすくなる。,14,19,16,0,17,5,8,14,6,6,22,14,17,9,11,11
7,215009,72,獲物A,⚪︎,獲物A,✖️,✖️,獲物Aを狙っている,"他者の座標(17, 0)から獲物A(18, 5)に移動するためには、上に移動するのが最も効果的な行動と判断した。",上,獲物Aの位置へ近づくために上に移動することで、次のターンで獲物Aを捕獲できる可能性が高まるため。,右,"獲物Aは近く（17, 5）に位置しており、右に移動すれば次ターンで捕獲のチャンスがあるため。",14,18,17,0,18,5,8,14,6,6,23,15,17,11,10,10
7,215009,73,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の現在位置が(18, 0)で、獲物Aが(18, 5)にあるため、次のターンに上へ移動すると獲物Aに近づける。",左,自分の位置から獲物Bに近づくための行動であり、特に他者が獲物Aを狙っているため、獲物Bを捕獲する機会を増やすことができる。,上,獲物Aに近づくため、上に移動して捕獲の準備をする。,14,17,18,0,18,5,9,14,5,5,23,15,16,12,8,8
7,215009,74,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の現在位置（18,19）から上に移動すると（18,18）、次のターンで獲物Aに近づけることができる。",下,"獲物Bは現在の自己の位置から最も近い（10,14）にあり、下に移動することで次ターンで直接接触できる位置に近づく。",上,"獲物Aが下方向の18,5にいるため、上に移動することで獲物Aに近づき、次ターンで捕獲する可能性を高めることができる。",13,17,18,19,18,5,10,14,14,6,13,13,17,13,6,6
7,215009,75,獲物A,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の現在座標が(18, 18)で、獲物Bの座標は(10, 13)であるため、獲物Bに接近する行動をとると推測される",左,"獲物Bの座標(10, 13)に近づくため、他者が左に移動することから、獲物Bを捕獲するチャンスを狙っている。",左,"獲物Aは現在(19, 5)におり、左に動くことで獲物Bとは距離を保ちながら獲物Aに接近することができるため、効率的に捕獲を目指すことができる。",13,18,18,18,19,5,10,13,14,8,13,13,19,13,8,8
7,215009,76,獲物B,✖️,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の現在位置（17, 18）から獲物B（10, 13）に最も近づくためには、左に移動するのが効果的だから。",左,獲物Bに近づくためには、左に移動することで効率的に捕獲を目指せるから。,左,獲物Bの座標に向かうことができ、次ターンに捕まえる可能性を高めるため,12,18,17,18,19,5,10,13,15,9,12,12,20,14,7,7
7,215009,77,獲物B,✖️,獲物B,⚪︎,✖️,獲物Bを狙っている,他者は現在獲物Bの近くに位置しており、獲物Aは遠くにあるため、獲物Bを優先して狙っていると推定される,左,獲物Bに近づくために左に移動することで、捕獲の可能性を高めることができる。,左,"獲物Bは現在10, 13にいるため、左に移動すると獲物Bの位置に近づき、次ターンで捕獲しやすくなる。",11,18,16,18,19,5,10,13,16,10,11,11,21,15,6,6
7,215009,78,獲物B,△,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の座標(15, 18)から見て獲物B(10, 12)が垂直方向に同じ列にあり、他者がその方向に移動すれば獲物Bに接触しやすいため",上,獲物Bは自己の現在位置から1つ上の位置にあり、自己が上に移動することで次ターンに獲物Bを捕獲する可能性が高くなるため。,左,獲物Bは自己から近く、捕獲の可能性が高いため。,10,18,15,18,19,5,10,12,17,11,11,11,22,16,6,6
7,215009,79,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者は(14, 18)に位置しており、獲物B (11, 12) と比較的近い距離にあるため、獲物Bを狙って移動する可能性が高いと推測した。",左,獲物Bは現在自己から見て右側の近くに位置しており、他者が獲物Bを狙っている状況で効率的に捕獲するために、自己も獲物Bに近づく行動を選択するのが最適です。,上,獲物Bは自己の近くに存在しており、獲物Aは遠くにあるため、効率的に捕獲するためには獲物Bを狙う方が適切である。,10,17,14,18,0,5,11,12,27,13,9,9,22,18,6,6
7,215009,80,獲物B,⚪︎,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の位置は(14, 17)で、獲物Bの位置(11, 12)に対して左に移動すれば近づけるため、獲物Bを狙っていると推定した。",左,獲物Bに近づくために、左に移動することで他者の進行方向を視野に入れつつ、獲物Bを捕獲するチャンスを増やせるため。,上,獲物Bに近づくことで捕獲のチャンスを増やし、他者との協力も図れる。,9,17,14,17,0,5,11,12,26,14,8,8,21,17,7,7
7,215009,81,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(14, 16)から獲物B(12, 12)は2行動で移動可能で、獲物Bへの移動を選択する可能性がある",左,"獲物Aは現在格子(1, 5)にいるが、自己は現在格子(8, 17)にいるため、上方向と左方向の移動を検討した結果、左(spaceに留まるまたは下移動は、獲物Bへのリスクと考え他者の行動を避けつつも獲物Aの捕獲に向かわせる方針で移動するのが妥当と判断した)",上,獲物Bに近づくことで、次ターンで捕獲できる可能性が高まるため。,8,17,14,16,1,5,12,12,24,16,6,6,19,15,9,9
7,215009,82,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者は現在14,15の位置におり、獲物Bは13,12の位置にいるため、一歩左に動くことで獲物Bに近づくことができる",上,"獲物Aに向かうため、自己の位置を(7, 17)から(7, 16)に移動させることで、次ターンに獲物Aを捕獲しやすくなる",左,獲物Bに近づくため、左に移動することで同じ行の獲物Bに接近し捕獲を目指します。,7,17,14,15,2,5,13,12,22,18,4,4,17,13,11,11
7,215009,83,獲物B,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標は(13, 15)で、獲物Bの座標(13, 11)に向かうためには上に移動するのが最も効率的であることから、獲物Bを狙っていると推定した",左,"獲物Aは現在(2, 4)に位置しており、自己の位置(7, 16)から移動することでより獲物Aに近づく必要があるため、左に移動することで幅を縮めることができる。",上,獲物Bは自己から近い位置にあり、次ターンで捕獲する可能性が高いため,7,16,13,15,2,4,13,11,22,18,4,4,17,13,11,11
7,215009,84,獲物B,⚪︎,獲物A,△,⚪︎,獲物Bを狙っている,他者は現在獲物Bの座標と同じ横の列に位置し、上方に移動することで獲物Bにさらに接近できる状況にある,左,獲物Aが左側に位置しており、次のターンで獲物Aに近づくため、左に移動することで捕獲の可能性を高めることができる。,上,獲物Bに近づくことで捕獲が可能になるため、効率的に行動できる。,6,16,13,14,2,4,13,11,21,19,3,3,16,12,12,12
7,215009,85,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(13, 13)から獲物B(14, 11)に近づくため、左に移動することで獲物Bに接近できるため。",上,獲物Aが比較的近い位置におり、上に移動することで獲物Aに近づけるため。,右,獲物Bの座標に近づくため、次ターンで捕獲に至る可能性を高めるため。,5,16,13,13,3,4,14,11,19,19,3,3,14,10,14,14
7,215009,86,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(14, 13)から獲物Bの座標(15, 11)を見ると、右に移動することで直接近づくことができ、位置関係から獲物Bを狙っていると推測される",上,"獲物Aは現在(4, 4)に位置しており、自己の結果として次に上に移動することで獲物Aに近づくため。",左,"獲物Bは現在(15, 11)におり、自己（現在の位置は14, 13）が左に移動することで次のターンに近づくことができるため。",5,15,14,13,4,4,15,11,19,19,3,3,12,10,14,14
7,215009,87,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(13, 13)から獲物Bの座標(15, 11)までの距離が近く、右に移動することで獲物Bに近づくことができるため",左,"獲物Aが現在座標(4, 4)にいるため、自己の座標(5, 14)から左に移動することで獲物Aに近づくことができ、次ターンで捕獲する可能性が高まる。",右,獲物Bが自己から近く、次ターンで捕獲する可能性を高めるため。,5,14,13,13,4,4,15,11,18,18,4,4,11,11,13,13
7,215009,88,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の現在位置(14, 13)から獲物Bの位置(16, 11)へ移動するために右へ進むと考えられる。獲物Aは自己の近くにいるが、狙っている可能性は低い。",上,獲物Aは自己の近くにおり、上に移動することで獲物Aに近づくことができるため、効率的に捕獲を目指す。,右,"獲物Bは現在座標(16, 11)におり、右に移動することで自己の座標(14, 13)から(15, 13)に近づき、次ターン以降に獲物Bの捕獲を狙うことができるため。",4,14,14,13,4,4,16,11,19,19,4,4,10,10,15,11
7,215009,89,獲物B,⚪︎,獲物A,△,⚪︎,獲物Bを狙っている,他者は現在位置から獲物Bの位置に移動が可能であり、獲物Bが未捕獲であることから狙っていると推測される,上,獲物Aは自己の位置からそのまま上に移動することで捕獲可能であり、他者が獲物Bを狙っているため競合せずに獲物Aを優先的に捕獲する方が効率的だから,左,獲物Bにアクセスするため、獲物Bのいる位置に近づく必要がある。次のターンで獲物Bを捕獲するために左に移動する。,4,13,15,13,4,4,17,11,20,18,4,4,9,9,15,9
7,215009,90,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(14, 13)から獲物B(18, 11)に向かう行動が一番効率的であるため",上,獲物Aは現在自己からの距離が近く、ターンの行動に対して自己が上に移動することで獲物Aに接近し、次ターンで捕獲しやすくなるため,左,"獲物Aは現在(5, 4)にいるため、自己の位置から行動を左に選択して(13, 13)から(12, 13)に移動し、獲物Aに近づくことができる。",4,12,14,13,5,4,18,11,18,18,6,6,9,9,15,7
7,215009,91,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,他者は獲物Bの近くにおり、獲物Bの方が自己からは遠く、獲物Aが下側に位置しているためなどの理由から、獲物Bを狙っていると推定した,上,獲物Aに近づくために上に移動すると、次ターンで捕獲のチャンスが増えるため,左,獲物Aに近づくためには左に移動することが最短ルートだから。,4,11,13,13,5,4,18,11,17,17,7,7,8,8,14,6
7,215009,92,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(12, 13)から獲物Bの座標(18, 10)への距離が比較的近く、右方向へ移動することで獲物Bを捕まえやすくなるため",左,"自己の座標(4, 10)から獲物Aの座標(5, 4)への距離を縮めるため、左方向に移動して獲物Aに近づき捕獲を狙う。",左,獲物Aに接近するためには左に移動し、次ターンで捕獲のチャンスを高める必要があるから。,4,10,12,13,5,4,18,10,16,16,9,9,7,7,14,6
7,215009,93,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,他者の座標が獲物Bの座標と同じ行（Y座標が10）にあり、トップダウンビューで考えると次のターンで獲物Bに移動できる距離にいるため,上,獲物Aが現在の自己座標から見て2セル上に位置しており、次のターンで近づくための行動として最適です。獲物Bを狙っている他者とは距離があるため、獲物Aを狙う方が効率的です。,左,"獲物Aが位置する5,4に向かうために左に移動し、最短ルートで接近する必要がある。",3,10,11,13,5,4,19,10,15,15,11,11,8,8,16,4
7,215009,94,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(10, 13)から獲物Bの座標(19, 9)までの距離が近く、獲物Aの座標(5, 4)との差が大きいため、他者は獲物Bを狙っていると推定した。",右,自己の座標から獲物Aの座標に向かうことで、獲物Aを捕獲しやすくするため。獲物Bは他者が狙っている可能性が高いため、獲物Aの捕獲を優先した。,上,"獲物Aの座標（5, 4）を狙うため、自己の座標（10, 13）から上下方向に移動することで、ターゲットに近づくことができる。",3,9,10,13,5,4,19,9,14,14,13,13,7,7,16,4
7,215009,95,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の位置（10, 12）から獲物A（6, 4）までの距離が近く、移動すれば獲物Aに接近できるため。",左,獲物Bの座標に近づくことで、次ターンで捕獲のチャンスが高まるため。,左,獲物Aの位置に近づくために左に移動し、次ターンで捕獲のチャンスを増やす。,4,9,10,12,6,4,0,9,12,12,13,13,7,7,4,4
7,215009,96,獲物A,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の現在位置(9, 12)から獲物B(1, 9)まで移動するためには、左方向に移動することが最も効率的。",右,"獲物Aの座標(7, 4)に近づくために右に移動することで、次ターンで捕獲しやすくなるため。",上,獲物Aの位置に近づくために上に移動し、次ターンで捕獲できる可能性を高めるため。,3,9,9,12,7,4,1,9,10,10,11,11,9,9,2,2
7,215009,97,獲物A,△,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の現在位置(9, 11)から見て獲物Bの位置(2, 9)への距離が近いため、行動として獲物Bを狙って移動すると推測した。",上,獲物Aは現在自己から3セル上にあり、獲物Bは他者が狙っている可能性が高いため、自分は獲物Aを目指して上に移動することで、その捕獲を目指します。,上,"獲物Aは現在座標(7, 4)に位置しており、上に移動することで獲物Aに近づくことができるため",4,9,9,11,7,4,2,9,9,9,9,9,8,8,2,2
7,215009,98,獲物A,⚪︎,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(9,10)から獲物B(2,8)までの距離が近く、行動を通じて獲物Bに向かうことが見込まれるため。",上,現在の自己の座標から獲物Aへの距離が近づくため、獲物Aを効率的に捕獲するための行動です。,上,"獲物Aの位置である(7, 4)に近づくため、自己座標から上に移動することで次のターンで捕獲のチャンスを増やすため",4,8,9,10,7,4,2,8,8,8,9,9,7,7,2,2
7,215009,99,獲物A,△,獲物A,✖️,✖️,獲物Aを狙っている,"他者の座標(9,9)から獲物Aの座標(7,4)方向への移動が短い距離であり、獲物Bの方に向かうよりも近い位置にあるため、獲物Aに向かう可能性が高いと判断した",上,獲物Aが現在の座標から上方向に移動することで、獲物Aの近くに近づき捕獲するチャンスを増やすため,左,"獲物Aは9, 9の位置から左に2マスの7, 4に存在しており、次のターンで獲物Aに近づくために左に移動する必要があるからです。",4,7,9,9,7,4,3,8,7,7,7,7,6,6,2,2
7,215009,100,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の座標(8, 9)から獲物Aの座標(8, 4)への直線距離が最も短く、獲物Bとの距離よりも近いため、獲物Aを追う意図があると考えられる。",左,現在の位置から獲物Bへ向かうため、左に移動することで次ターンに獲物Bとの距離を縮めることができ、より効率的に捕獲を狙うことができる。,上,獲物Aの座標に直接向かうことで、次ターンに捕獲の可能性を高めるため。,4,6,8,9,8,4,3,7,5,5,7,7,6,6,2,2
8,969939,1,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(2, 14)から獲物B(2, 0)まで、縦に移動することで届くため、近づいていると推測される。",右,"獲物Aとの距離が近づいており、次のターンで捕獲に近づけるため。特に自己の位置（19, 0）から右に移動することで、獲物Aに向かう効率的な進行が可能です。",左,獲物Aに近づくために左に移動し、捕獲の可能性を高める。,19,0,2,14,8,11,2,0,9,9,14,6,22,18,17,3
8,969939,2,獲物A,✖️,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の現在位置(1, 14)から獲物A(8, 11)へ移動する方が短い距離であるため、獲物Aを狙っていると推定した",右,"獲物Bの位置(2, 0)に近づくことで、次のターンで捕獲の可能性が高まる。また、他者が獲物Aを狙っているため、獲物Bを優先することで獲物を効率的に捕獲できる。",上,獲物Aの座標に向かって近づくために、上に移動すると獲物Aにより近づくことができる。,0,0,1,14,8,11,2,0,10,10,15,7,19,17,2,2
8,969939,3,獲物A,✖️,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の座標が1,13で、獲物Aは9,11に位置しているため、右方向に進むことで次のターンに獲物Aに近づける。",右,獲物Bは現在の自己の位置から右方向にいるため、次の行動で近づくことができ、効率的に捕獲を目指すことができる。,上,"獲物Aは現在(9, 11)に位置しており、次ターンで近づくために上に移動することで獲物Aとの距離を縮めることができるため。",1,0,1,13,9,11,3,0,10,10,15,9,19,17,2,2
8,969939,4,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,他者の現在位置が獲物Bから離れていて、獲物Aに向かう最短経路にいるため,右,獲物Bは自己の近くにいるため、捕獲の可能性が高い。また、獲物Aは他者の意図が強いので、獲物Bを優先して狙うべきである。,右,"獲物Aが現在9,11であり、自己の位置が1,12から右に動くことで、獲物Aに近づけるため最も効率的な行動です。",2,0,1,12,9,11,4,0,9,9,15,11,18,16,2,2
8,969939,5,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の位置は(2, 12)で、獲物Aの位置(9, 11)の方に左方向に移動すると近づけるため、獲物Aを狙っていると推測した。",右,"獲物Bの位置(4, 0)に近づくことで、次のターンで獲物Bを捕獲できる可能性があるため。",右,"獲物Aは現在(9,11)にあり、右に移動することで次のターンに近づくことができ、捕獲の可能性を高めるため",3,0,2,12,9,11,4,0,8,8,14,10,17,15,1,1
8,969939,6,獲物A,⚪︎,獲物A,✖️,✖️,獲物Aを狙っている,"他者の位置(3, 12)から見て、獲物A(10, 11)に向かう最も効果的な方向は下方向であり、捕獲中の獲物B(4, 0)には関与しないため。",上,獲物Bは捕獲中なので、自分は獲物Aを狙うべきであり、上に動くことで獲物Aに近づける。,下,獲物Aが位置する座標に近づくため、下に移動して次ターンで捕獲を目指します。,4,0,3,12,10,11,4,0,8,8,13,9,17,15,0,0
8,969939,7,獲物A,✖️,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者は現在の位置(3, 13)から右に移動することで(4, 13)に到達し、次のターンで獲物B(4, 19)に近づくことができる",その場に留まる,獲物Bは現在自己の位置と同じであり、他者が右に移動するため次のターンで自己が獲物Bを捕獲できるため,上,"獲物Aは現在(10, 10)に位置しており、自己の座標(3, 13)からの移動で最短距離を目指すために上に移動します。",4,19,3,13,10,10,4,19,10,10,7,7,15,15,0,0
8,969939,8,獲物A,✖️,獲物A,✖️,✖️,獲物Aを狙っている,自己が獲物Bを捕獲中であり、他者が獲物Aに最も近い状態にあるため、獲物Aを狙う意図があると推定した,上,獲物Aを捕まえるためには、獲物Aに近づく必要があるため、上に移動して獲物Aの方へ向かう。,右,獲物Aは未捕獲であり、現在座標から右に移動することで獲物Aに近づき、次のターンで捕獲のチャンスを得るため。,4,19,3,12,11,10,4,19,10,10,8,8,16,16,0,0
8,969939,9,獲物A,✖️,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の現在位置（4, 12）から獲物Bの位置（4, 19）へは下方向に移動することで到達でき、獲物Bが最も近いため。”",下,"獲物Bの位置（4, 19）に最も近く、他者がその獲物を狙っているため、競争を避けつつ捕獲を狙うことができる。",右,獲物Aの位置が遠いため、次のターンに近づくために右に移動することで捕獲のチャンスを増やす。,4,18,4,12,12,10,4,19,10,10,7,7,16,16,1,1
8,969939,10,獲物A,✖️,獲物A,✖️,✖️,獲物Aを狙っている,"他者の現在位置（5, 12）から獲物A（12, 10）への距離は近く、獲物Aが未捕獲状態であるため、他者の次の行動として獲物Aを狙う移動が考えられる。",上,獲物Bはすでに捕獲中なので、自己は獲物Aを狙う必要がある。上に移動することで、獲物Aに近づける。,右,獲物Aが未捕獲であり、自己の位置から獲物Aに近づくために右に移動することが効果的だからです。,4,19,5,12,12,10,4,19,9,9,8,8,17,17,0,0
8,969939,11,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,他者の座標が獲物Bに近く、次のターンで右に移動することで獲物Bに接近できるため,上,獲物Aが遠くに位置しているため、移動することで距離を縮める必要がある。獲物Bを狙っている他者と同じ方向には進まず、獲物Aに向かうため上に移動する。,右,"獲物Aは座標(13, 10)におり、現在自己の座標は(6, 12)で、獲物Aにアクセスするためには右に移動する必要があるため。",4,18,6,12,13,10,5,19,9,9,8,8,17,17,2,2
8,969939,12,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の座標(7, 12)から獲物Bの座標(6, 19)へは上方向に移動することでアクセスできる位置関係にあるため",右,獲物Aの方へ向かうことで、次のターンで捕獲する可能性を高めるため,右,"獲物Aは現在（14, 10）の位置にあり、右に移動することで獲物Aに近づけるため、優先して狙う。",4,17,7,12,14,10,6,19,9,9,8,8,17,17,4,4
8,969939,13,獲物A,✖️,獲物A,✖️,⚪︎,獲物Bを狙っている,"他者の現在位置(8, 12)から獲物Bの位置(6, 18)への移動が可能で、獲物Bが即捕獲される位置にあるため",右,"獲物Aが(15, 10)にいるため、自己の位置(5, 17)から右に移動することで獲物Aへの距離を縮め、次ターン以降の捕獲を目指すことができる",右,"獲物Aは現在(15, 10)におり、自己の現在地(8, 12)から右に移動することで獲物Aに近づくことができるため、効率的に捕獲を狙うことができる。",5,17,8,12,15,10,6,18,9,9,8,8,17,17,2,2
8,969939,14,獲物A,△,獲物B,⚪︎,✖️,獲物Bを狙っている,"他者の位置(9,12)から獲物B(6,18)への移動は下方向が最も近く、他者が獲物Bを狙う可能性が高い",下,獲物Bの座標に近づくため、獲物Bを捕獲する可能性を高めるため,右,獲物Aは右側にあり、移動することで獲物Aへの距離を縮めることができるため。,6,17,9,12,15,9,6,18,9,9,9,9,17,17,1,1
8,969939,15,獲物A,⚪︎,獲物A,✖️,✖️,獲物Aを狙っている,"他者の現在位置(10, 12)から獲物A(15, 9)への直線移動が可能で、獲物Bは既に捕獲中であるため、獲物Aに狙いを定めると考えられる。",上,獲物Aは未捕獲の状態であり、他者が獲物Aに向かって移動する意図を持っているため、自己も獲物Aに向かうべきです。上に移動することで、獲物Aへの距離を縮めつつ、積極的に捕獲を狙うことができるからです。,右,獲物Aが未捕獲の状態で、自己の座標から右に移動することで獲物Aに近づくことができるため。,6,18,10,12,15,9,6,18,8,8,10,10,18,18,0,0
8,969939,16,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者は現在(11, 12)におり、獲物A(15, 9)へ向かうためには上に移動するのが効率的であり、獲物B(7, 18)には近づいていない。",上,"獲物Bの座標(7, 18)に近づくため、次のターンで捕獲に向けた位置に移動する必要があるため。",右,獲物Aに向かうためには右に移動する必要があり、距離を縮めることができるからです。,6,17,11,12,15,9,7,18,7,7,10,10,17,17,2,2
8,969939,17,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の現在座標(12, 12)から獲物A(16, 9)への距離を考慮すると、右に移動することで獲物Aに接近することができる",下,獲物Bは現在の自己座標の近くに位置しており、下に移動することで捕獲に近づくことができるため,右,獲物Aは現在の位置から右方向にいるため、接近して捕獲のチャンスを増やすために右に移動する。,6,16,12,12,16,9,7,18,7,7,11,11,17,17,3,3
8,969939,18,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,他者の位置は獲物Aに対して右側かつ上下に位置しており、獲物Bとは横方向でしか接触できないため、獲物Aを狙う意図があると推測した。,左,自己の現在位置と獲物Bの位置は水平方向に隣接しているため、獲物Bを捕獲するために左に移動することが最も効率的である。,右,獲物Aは現在の自己座標から右に移動することで、次ターンに捕獲の可能性が高まるため。,6,17,13,12,16,9,7,17,6,6,11,11,18,18,1,1
8,969939,19,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,他者の座標が獲物Aから見て遠く、左に移動することで獲物Aに近づくことができるから,左,獲物Bに近づくことで捕獲の可能性を高めるため,上,獲物Aの位置に近づくため、次のターンで捕獲のチャンスを高めるため。,5,17,14,12,16,9,7,16,5,5,11,11,19,17,3,3
8,969939,20,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の座標(14, 11)から獲物Aの座標(16, 9)に向かうことが距離的に有利で、獲物Aを狙う意図があると推測される。",上,獲物Bは現在自分の近くにあり、上に移動することで獲物Bに近づくことができるため、先に捕獲する可能性を高められる。,右,獲物Aに近づくため、右に移動することで次ターンで捕獲可能な位置に近づく。,4,17,14,11,16,9,8,16,4,4,11,11,20,16,5,5
8,969939,21,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の現在位置（15, 11）から獲物A（16, 9）に移動するためには、左に動くことで1ターンで獲物Aに近づける位置にいるため",左,自己の位置から獲物Bに向かうためには左に移動することで近づき、次ターンで獲物Bを捕獲する可能性が高まるため,右,"獲物Aの位置(16, 9)に近づくために右に移動することで、次のターンで捕獲する可能性が高まるため。",4,16,15,11,16,9,9,16,3,3,11,11,19,15,5,5
8,969939,22,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,"他者の座標が (16, 11) であり、獲物Aの座標 (17, 9) に向かう経路が考えられるため。",左,獲物Bは近くにあり、左に移動することで獲物Bに接近できるため。,上,"獲物Aが16,9に移動する可能性が高く、自己の位置が16,11であるため、上に移動することで次ターンでの捕獲の可能性を高めるため。",3,16,16,11,17,9,9,15,3,3,11,11,21,13,7,7
8,969939,23,獲物A,⚪︎,獲物B,⚪︎,⚪︎,獲物Aを狙っている,他者は現在位置から獲物Aに向かうための進行方向にいるため、獲物Aがターゲットであると推測される,下,獲物Bに近づくことで捕獲の可能性を高め、次ターン以降の行動を有利に進めるため,右,獲物Aは右側に位置しており、次のターンで近づくことで捕獲のチャンスを高めることができるため。,2,16,16,10,18,9,10,15,3,3,11,11,23,11,9,9
8,969939,24,獲物A,⚪︎,獲物A,△,✖️,獲物Aを狙っている,"他者の位置（17, 10）から獲物A（19, 9）への直接移動が可能であり、獲物B（11, 15）までの距離が遠いため、獲物Aを狙っていると推測された。",上,獲物Aは他者に近く、他者が獲物Aを狙っているため、私も獲物Aに近づくことで捕獲の可能性を高める必要がある。,右,"獲物Aが現在19,9にいるため、右に移動すると次のターンで同じ位置に移動できる可能性が高く、捕獲に近づける。",2,17,17,10,19,9,11,15,3,3,11,11,25,11,11,11
8,969939,25,獲物B,✖️,獲物B,✖️,△,不明,"他者の現在位置（18, 10）からは、獲物A（0, 9）や獲物B（12, 15）それぞれとの距離が遠く、狙っている獲物を特定できない",上,"獲物Bは現在（12, 15）に位置しており、次のターンで上に移動することで（2, 15）から（12, 15）の距離を縮め、捕獲へ向けた戦略を強化するため。",左,"獲物Bが12, 15にいるため、獲物Bに近づくために左に移動します。",2,16,18,10,0,9,12,15,19,3,11,11,9,9,11,11
8,969939,26,獲物B,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"現在の他者の座標(17, 10)から獲物Bの座標(12, 15)へ最も近づくためには左に移動することが必須であるため",上,"獲物Aは現在(1, 9)にいるため、上に移動することで獲物Aに近づくことができるから",左,獲物Bが自己座標からの距離が近く、次のターンで捕獲の可能性が高いため。,2,15,17,10,1,9,12,15,17,5,10,10,7,7,10,10
8,969939,27,獲物B,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者は現在(16, 10)におり、獲物B(13, 15)に対して左に移動することで、次のターンに獲物Bへの接近を意図していると推測できる。",上,"獲物Aは現在(1, 9)にいるため、自己の位置(2, 14)から上に移動することで次のターンに獲物Aに近づける。",左,"獲物Bの位置（13, 15）に近づくことで、次ターンでの捕獲チャンスを増やすため。",2,14,16,10,1,9,13,15,16,6,8,8,6,6,12,10
